"","player_id","round","kickoff_time","opponent_team","was_home","team_h_score","team_a_score","value","transfers_balance","selected","transfers_in","transfers_out","total_points","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","open_play_crosses","big_chances_created","clearances_blocks_interceptions","recoveries","key_passes","tackles","winning_goals","attempted_passes","completed_passes","penalties_conceded","big_chances_missed","errors_leading_to_goal","errors_leading_to_goal_attempt","tackled","offside","target_missed","fouls","dribbles","name","team","pos"
"1",1,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,50,0,8964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ospina","Arsenal","Goalkeeper"
"2",2,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,55,0,222249,0,0,1,90,0,0,0,3,0,0,0,0,0,0,0,9,"12.2","0.0","0.0","1.2",0,0,0,0,4,0,1,0,20,16,0,0,0,0,0,0,0,0,0,"Cech","Arsenal","Goalkeeper"
"3",3,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,40,0,43837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martinez","Arsenal","Goalkeeper"
"4",4,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,60,0,22384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Koscielny","Arsenal","Defender"
"5",5,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,50,0,22724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mertesacker","Arsenal","Defender"
"6",6,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,50,0,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gabriel","Arsenal","Defender"
"7",7,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,60,0,572986,0,0,1,90,0,0,0,3,0,0,0,0,0,0,0,9,"17.2","27.5","25.0","7.0",0,0,0,1,7,2,1,0,60,53,0,1,0,0,4,0,0,1,1,"Bellerín","Arsenal","Defender"
"8",8,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,50,0,6359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gibbs","Arsenal","Defender"
"9",9,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,45,0,14005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jenkinson","Arsenal","Defender"
"10",10,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,55,0,227033,0,0,1,90,0,0,0,3,0,0,0,0,0,0,0,24,"30.2","1.3","0.0","3.2",0,0,0,12,7,0,2,0,57,54,0,0,0,0,0,0,0,0,0,"Monreal","Arsenal","Defender"
"11",11,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,50,0,95869,0,0,1,66,0,0,0,3,0,0,0,0,0,0,0,18,"19.2","2.1","0.0","2.1",0,0,0,12,7,0,1,0,59,49,0,0,0,0,0,0,0,2,0,"Holding","Arsenal","Defender"
"12",12,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,55,0,78101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mustafi","Arsenal","Defender"
"13",13,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,60,0,467980,0,0,5,90,0,1,0,3,0,0,0,0,0,0,1,35,"0.0","0.0","0.0","0.0",0,0,1,4,7,1,4,0,70,59,0,0,0,0,0,0,0,1,1,"Kolasinac","Arsenal","Defender"
"14",14,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,120,0,126282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sánchez","Arsenal","Midfielder"
"15",15,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,75,0,120780,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,2,"1.0","0.3","0.0","0.1",0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,"Walcott","Arsenal","Midfielder"
"16",16,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,95,0,78613,0,0,2,90,0,0,0,3,0,0,0,0,0,0,0,15,"18.6","80.8","27.0","12.6",0,0,1,1,2,6,0,0,81,70,0,0,0,0,3,1,2,0,2,"Özil","Arsenal","Midfielder"
"17",17,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,70,0,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cazorla","Arsenal","Midfielder"
"18",18,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,70,0,33792,0,0,6,23,1,0,0,0,0,0,0,0,0,0,0,16,"29.6","11.2","26.0","6.7",0,0,0,0,2,1,0,0,11,8,0,1,0,0,0,0,3,0,0,"Ramsey","Arsenal","Midfielder"
"19",19,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,60,0,135193,0,0,2,90,0,0,0,3,0,0,0,0,0,0,0,26,"35.8","29.3","44.0","10.9",0,1,0,7,10,2,3,0,51,40,0,0,0,0,2,0,2,1,8,"Chamberlain","Arsenal","Midfielder"
"20",20,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,45,0,26574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Coquelin","Arsenal","Midfielder"
"21",21,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,55,0,134752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Iwobi","Arsenal","Midfielder"
"22",22,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,45,0,60538,0,0,5,66,0,1,0,3,0,0,0,0,0,0,0,21,"31.4","30.8","1.0","6.3",0,0,0,1,3,2,0,0,72,65,0,0,0,0,2,0,1,0,0,"Elneny","Arsenal","Midfielder"
"23",23,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,55,0,168237,0,0,10,90,0,2,0,3,0,0,0,0,0,0,2,37,"51.2","77.8","24.0","15.3",0,1,0,2,8,5,0,0,99,81,0,0,0,0,0,0,0,1,1,"Xhaka","Arsenal","Midfielder"
"24",24,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,55,0,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wilshere","Arsenal","Midfielder"
"25",25,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,85,0,81145,0,0,5,23,1,0,0,0,0,0,0,0,0,0,0,31,"35.0","14.9","19.0","6.9",0,0,0,0,0,1,0,1,8,7,0,0,0,0,0,0,0,0,0,"Giroud","Arsenal","Forward"
"26",26,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,75,0,38464,0,0,6,74,1,0,0,3,0,0,0,0,0,0,0,31,"43.0","29.0","57.0","12.9",0,0,1,2,2,2,1,0,21,16,0,1,0,0,4,1,0,1,2,"Welbeck","Arsenal","Forward"
"27",27,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,75,0,11966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pérez","Arsenal","Forward"
"28",28,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,105,0,695667,0,0,6,90,1,0,0,3,0,0,0,0,0,0,0,32,"0.0","0.0","0.0","0.0",0,1,1,1,2,3,0,0,21,19,0,0,0,0,2,2,0,2,1,"Lacazette","Arsenal","Forward"
"29",29,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,45,0,227589,0,0,3,90,0,0,0,1,0,0,0,0,0,5,0,19,"34.6","0.0","0.0","3.5",0,0,0,1,9,0,0,0,23,15,0,0,0,0,0,0,0,0,0,"Begovic","Bournemouth","Goalkeeper"
"30",30,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,45,0,208181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Boruc","Bournemouth","Goalkeeper"
"31",31,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,40,0,224542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Federici","Bournemouth","Goalkeeper"
"32",32,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,45,0,134616,0,0,2,79,0,0,0,1,0,0,0,0,0,0,0,16,"17.6","9.6","0.0","2.7",0,1,0,6,3,0,0,0,54,44,0,0,0,0,1,0,0,0,2,"Francis","Bournemouth","Defender"
"33",33,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,50,0,35704,0,0,2,90,0,0,0,1,0,0,0,0,0,0,0,12,"13.6","11.4","2.0","2.7",0,0,0,2,5,1,1,0,61,47,0,0,0,0,1,0,0,0,0,"Steve Cook","Bournemouth","Defender"
"34",34,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,50,0,852727,0,0,2,90,0,0,0,1,0,0,0,0,0,0,0,13,"12.2","10.0","18.0","4.0",0,1,0,1,6,0,0,0,70,57,0,0,0,0,0,0,0,0,0,"Daniels","Bournemouth","Defender"
"35",35,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,50,0,50168,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,2,"2.2","0.6","0.0","0.3",0,0,0,1,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,"Adam Smith","Bournemouth","Defender"
"36",36,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,45,0,18958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mings","Bournemouth","Defender"
"37",37,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,40,0,168690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brad Smith","Bournemouth","Defender"
"38",38,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,50,0,336369,0,0,3,90,0,0,0,1,0,0,0,0,0,0,1,25,"24.0","0.4","17.0","4.1",0,0,0,4,9,0,4,0,60,54,0,0,0,0,0,0,0,0,0,"Aké","Bournemouth","Defender"
"39",39,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,50,0,35277,0,0,1,90,0,0,0,1,0,0,0,1,0,0,0,13,"15.0","9.7","1.0","2.6",0,0,0,3,5,0,3,0,102,95,0,0,0,0,2,0,1,1,0,"Arter","Bournemouth","Midfielder"
"40",40,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,50,0,4459,0,0,1,45,0,0,0,1,0,0,0,0,0,0,0,2,"1.8","15.3","2.0","1.9",0,0,0,0,1,1,0,0,23,20,0,0,0,0,2,0,0,0,0,"Pugh","Bournemouth","Midfielder"
"41",41,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,45,0,29900,0,0,2,90,0,0,0,1,0,0,0,0,0,0,0,14,"21.6","17.6","1.0","4.0",0,0,0,3,4,1,1,0,106,93,0,0,0,0,0,0,1,0,0,"Surman","Bournemouth","Midfielder"
"42",42,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,60,0,4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stanislas","Bournemouth","Midfielder"
"43",43,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,50,0,3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gosling","Bournemouth","Midfielder"
"44",44,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,50,0,4103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gradel","Bournemouth","Midfielder"
"45",45,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,50,0,21655,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,6,"11.0","7.3","10.0","2.8",0,1,0,2,4,0,2,0,26,22,0,0,0,0,4,0,0,0,0,"Ibe","Bournemouth","Midfielder"
"46",46,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,45,0,26243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lewis Cook","Bournemouth","Midfielder"
"47",47,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,55,0,58560,0,0,2,90,0,0,0,1,0,0,0,0,0,0,0,13,"13.8","33.7","29.0","7.7",0,1,0,0,4,2,0,0,44,40,0,0,0,0,3,0,0,0,0,"Fraser","Bournemouth","Midfielder"
"48",48,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,60,0,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Callum Wilson","Bournemouth","Forward"
"49",49,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,60,0,30511,0,0,2,63,0,0,0,1,0,0,0,0,0,0,0,7,"5.2","16.2","6.0","2.7",0,1,0,1,0,1,0,0,6,6,0,0,0,0,1,0,0,0,0,"Afobe","Bournemouth","Forward"
"50",50,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,50,0,4671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mousset","Bournemouth","Forward"
"51",51,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,75,0,273764,0,0,2,90,0,0,0,1,0,0,0,0,0,0,0,6,"7.0","12.2","46.0","6.5",0,0,0,1,1,1,0,0,24,21,0,0,0,0,3,0,0,1,3,"King","Bournemouth","Forward"
"52",52,1,"2017-08-12T14:00:00Z",19,FALSE,1,0,80,0,210521,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,2,"1.2","10.8","2.0","1.4",0,0,0,0,0,1,0,0,3,3,0,0,0,0,1,0,0,1,0,"Defoe","Bournemouth","Forward"
"53",53,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,40,0,58538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mäenpää","Brighton","Goalkeeper"
"54",54,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,45,0,29416,0,0,2,90,0,0,0,2,0,0,0,0,0,3,0,15,"0.0","0.0","0.0","0.0",0,0,0,0,10,0,0,0,27,13,0,0,0,0,0,0,0,0,0,"Ryan","Brighton","Goalkeeper"
"55",55,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,45,0,79027,0,0,-1,90,0,0,0,2,1,0,0,0,0,0,0,8,"0.0","0.0","0.0","0.0",0,0,0,12,3,1,0,0,11,8,0,0,0,0,0,0,0,0,0,"Dunk","Brighton","Defender"
"56",56,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,45,0,15722,0,0,1,90,0,0,0,2,0,0,0,0,0,0,0,10,"0.0","0.0","0.0","0.0",0,0,0,10,1,0,0,0,13,9,0,0,0,1,0,0,0,0,0,"Duffy","Brighton","Defender"
"57",57,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,40,0,294924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hünemeier","Brighton","Defender"
"58",58,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,45,0,11889,0,0,1,90,0,0,0,2,0,0,0,0,0,0,0,14,"0.0","0.0","0.0","0.0",0,0,0,7,8,0,1,0,24,18,0,0,0,0,0,0,0,0,1,"Bruno","Brighton","Defender"
"59",59,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,45,0,5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bong","Brighton","Defender"
"60",60,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,40,0,129815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rosenior","Brighton","Defender"
"61",61,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,40,0,35648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goldson","Brighton","Defender"
"62",62,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,60,0,87634,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,5,"0.0","0.0","0.0","0.0",0,1,0,0,0,0,1,0,4,2,0,0,0,0,1,0,0,0,0,"Knockaert","Brighton","Midfielder"
"63",63,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,45,0,21575,0,0,2,90,0,0,0,2,0,0,0,0,0,0,0,7,"0.0","0.0","0.0","0.0",0,0,0,6,6,0,0,0,19,14,0,0,0,0,1,0,0,3,0,"Stephens","Brighton","Midfielder"
"64",64,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,45,0,3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kayal","Brighton","Midfielder"
"65",65,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,45,0,21349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sidwell","Brighton","Midfielder"
"66",66,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,50,0,6536,0,0,2,76,0,0,0,2,0,0,0,0,0,0,0,14,"0.0","0.0","0.0","0.0",0,0,0,7,6,0,2,0,18,13,0,0,0,0,1,1,0,1,2,"March","Brighton","Midfielder"
"67",67,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,50,0,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Skalak","Brighton","Midfielder"
"68",68,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,45,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Norwood","Brighton","Midfielder"
"69",69,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,50,0,3230,0,0,2,66,0,0,0,2,0,0,0,0,0,0,0,5,"0.0","0.0","0.0","0.0",0,0,0,0,1,0,1,0,8,6,0,0,0,0,1,1,0,1,0,"Murphy","Brighton","Midfielder"
"70",70,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,55,0,27254,0,0,2,90,0,0,0,2,0,0,0,0,0,0,0,6,"0.0","0.0","0.0","0.0",0,1,0,2,4,1,0,0,26,13,0,0,0,0,1,3,0,0,0,"Groß","Brighton","Midfielder"
"71",71,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,60,0,26660,0,0,1,30,0,0,0,2,0,0,0,0,0,0,0,1,"0.0","0.3","0.0","0.0",0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,1,0,1,0,"Murray","Brighton","Forward"
"72",72,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,50,0,12807,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,3,0,0,0,17,6,0,0,0,0,4,0,0,0,0,"Hemed","Brighton","Forward"
"73",73,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,50,0,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Baldock","Brighton","Forward"
"74",74,1,"2017-08-12T14:00:00Z",5,FALSE,2,3,50,0,393626,0,0,2,90,0,0,0,2,0,0,0,0,0,4,0,18,"18.4","0.0","0.0","1.8",0,0,0,1,12,0,0,0,35,16,0,0,0,0,0,0,0,0,0,"Heaton","Burnley","Goalkeeper"
"75",75,1,"2017-08-12T14:00:00Z",5,FALSE,2,3,45,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Robinson","Burnley","Goalkeeper"
"76",76,1,"2017-08-12T14:00:00Z",5,FALSE,2,3,45,0,42328,0,0,4,90,0,1,0,2,0,0,0,0,0,0,0,22,"34.4","16.3","0.0","5.1",0,1,0,7,5,1,1,0,27,23,0,0,0,0,1,0,0,0,0,"Lowton","Burnley","Defender"
"77",77,1,"2017-08-12T14:00:00Z",5,FALSE,2,3,45,0,470160,0,0,0,90,0,0,0,2,0,0,0,1,0,0,0,10,"30.4","0.3","36.0","6.7",0,0,0,9,2,0,1,0,34,27,0,0,0,0,0,0,0,1,0,"Mee","Burnley","Defender"
"78",78,1,"2017-08-12T14:00:00Z",5,FALSE,2,3,45,0,96206,0,0,7,90,1,0,0,2,0,0,0,0,0,0,0,24,"50.8","2.0","19.0","7.2",0,0,0,3,3,0,0,0,38,32,0,0,0,0,1,0,0,0,1,"Ward","Burnley","Defender"
"79",79,1,"2017-08-12T14:00:00Z",5,FALSE,2,3,45,0,2769,0,0,1,90,0,0,0,2,0,0,0,0,0,0,0,19,"37.6","4.1","0.0","4.2",0,1,0,13,3,0,2,0,31,24,0,0,0,0,0,0,0,1,0,"Tarkowski","Burnley","Defender"
"80",80,1,"2017-08-12T14:00:00Z",5,FALSE,2,3,40,0,128417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Long","Burnley","Defender"
"81",81,1,"2017-08-12T14:00:00Z",5,FALSE,2,3,45,0,12113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taylor","Burnley","Defender"
"82",82,1,"2017-08-12T14:00:00Z",5,FALSE,2,3,50,0,2730,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0,-1,"1.0","0.3","0.0","0.1",0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,"Arfield","Burnley","Midfielder"
